call_id,customer_id,call_duration_seconds,call_time_of_day,call_outcome,order_value_vnd,agent_id,follow_up_required
CALL-76956,CUST-10403,37,Afternoon (13-17h),Not Interested,0,AGT-015,False
CALL-25715,CUST-10403,156,Afternoon (13-17h),Success,909000,AGT-003,False
CALL-23076,CUST-10403,150,Noon (11-13h),Success,350000,AGT-013,False
CALL-11345,CUST-10403,486,Noon (11-13h),Success,603000,AGT-014,False
CALL-21006,CUST-10403,8,Morning (8-11h),Not Interested,0,AGT-019,False
CALL-18014,CUST-10403,22,Afternoon (13-17h),Not Interested,0,AGT-015,False
CALL-97162,CUST-21542,10,Evening (17-20h),No Answer,0,AGT-001,False
CALL-94388,CUST-31928,49,Afternoon (13-17h),No Answer,0,AGT-015,False
CALL-50120,CUST-31928,104,Morning (8-11h),Success,1001000,AGT-001,False
CALL-20812,CUST-31928,82,Noon (11-13h),No Answer,0,AGT-005,False
CALL-16728,CUST-60044,323,Morning (8-11h),Call Back Later,0,AGT-009,True
CALL-92405,CUST-86013,85,Noon (11-13h),Not Interested,0,AGT-006,False
CALL-13831,CUST-86013,12,Morning (8-11h),No Answer,0,AGT-004,False
CALL-95013,CUST-86013,431,Morning (8-11h),Not Interested,0,AGT-013,False
CALL-99121,CUST-86013,218,Evening (17-20h),Success,560000,AGT-005,False
CALL-17281,CUST-49807,209,Afternoon (13-17h),No Answer,0,AGT-012,False
CALL-24450,CUST-49807,30,Morning (8-11h),Call Back Later,0,AGT-001,True
CALL-98623,CUST-49807,122,Morning (8-11h),Success,1327000,AGT-001,False
CALL-54687,CUST-49807,281,Evening (17-20h),Success,1480000,AGT-007,False
CALL-34144,CUST-49807,243,Afternoon (13-17h),Call Back Later,0,AGT-006,True
CALL-69617,CUST-49807,54,Morning (8-11h),Not Interested,0,AGT-001,False
CALL-79644,CUST-49807,104,Noon (11-13h),Success,742000,AGT-015,False
CALL-12409,CUST-49807,243,Afternoon (13-17h),Not Interested,0,AGT-001,False
CALL-21426,CUST-28654,122,Afternoon (13-17h),Success,642000,AGT-001,False
CALL-72624,CUST-28654,81,Afternoon (13-17h),Not Interested,0,AGT-011,False
CALL-74929,CUST-28654,36,Noon (11-13h),Not Interested,0,AGT-003,False
CALL-33546,CUST-28654,104,Afternoon (13-17h),Not Interested,0,AGT-003,False
CALL-73216,CUST-28654,305,Afternoon (13-17h),Success,479000,AGT-020,False
CALL-52523,CUST-84455,276,Afternoon (13-17h),Success,559000,AGT-004,False
CALL-72539,CUST-84455,147,Morning (8-11h),Not Interested,0,AGT-001,False
CALL-91246,CUST-84455,133,Noon (11-13h),Success,1029000,AGT-017,False
CALL-21334,CUST-84455,200,Noon (11-13h),Success,1157000,AGT-006,False
CALL-51702,CUST-84455,137,Noon (11-13h),Success,668000,AGT-002,False
CALL-90846,CUST-84455,137,Morning (8-11h),Success,350000,AGT-001,False
CALL-72826,CUST-84455,39,Afternoon (13-17h),Call Back Later,0,AGT-004,True
CALL-87163,CUST-35478,181,Afternoon (13-17h),Success,625000,AGT-017,False
CALL-26996,CUST-35478,126,Afternoon (13-17h),Success,635000,AGT-005,False
CALL-10519,CUST-35478,113,Afternoon (13-17h),Success,890000,AGT-004,False
CALL-67307,CUST-35478,80,Evening (17-20h),No Answer,0,AGT-004,False
CALL-14763,CUST-35478,303,Morning (8-11h),Success,905000,AGT-002,False
CALL-73780,CUST-35478,185,Afternoon (13-17h),Success,1127000,AGT-004,False
CALL-31749,CUST-35478,159,Afternoon (13-17h),Success,1474000,AGT-001,False
CALL-52364,CUST-35478,36,Noon (11-13h),Call Back Later,0,AGT-014,True
CALL-34796,CUST-27388,159,Noon (11-13h),Success,535000,AGT-002,False
CALL-37584,CUST-27388,565,Afternoon (13-17h),Success,1118000,AGT-002,False
CALL-27218,CUST-27388,15,Afternoon (13-17h),Not Interested,0,AGT-007,False
CALL-39323,CUST-27388,217,Evening (17-20h),Success,1027000,AGT-004,True
CALL-60676,CUST-27388,113,Afternoon (13-17h),Call Back Later,0,AGT-014,True
CALL-76595,CUST-65656,111,Afternoon (13-17h),No Answer,0,AGT-001,False
CALL-25306,CUST-67689,258,Evening (17-20h),Not Interested,0,AGT-002,False
CALL-27109,CUST-66849,53,Afternoon (13-17h),No Answer,0,AGT-004,False
CALL-51495,CUST-70819,79,Noon (11-13h),No Answer,0,AGT-004,False
CALL-59906,CUST-70819,94,Morning (8-11h),No Answer,0,AGT-020,False
CALL-72770,CUST-70819,49,Morning (8-11h),No Answer,0,AGT-002,False
CALL-13385,CUST-70819,90,Noon (11-13h),Success,510000,AGT-014,False
CALL-53688,CUST-70819,55,Morning (8-11h),Not Interested,0,AGT-001,False
CALL-18065,CUST-70819,116,Afternoon (13-17h),Success,841000,AGT-009,False
CALL-20470,CUST-26063,222,Evening (17-20h),Success,415000,AGT-011,False
CALL-10971,CUST-26063,47,Afternoon (13-17h),Not Interested,0,AGT-001,False
CALL-47400,CUST-18494,129,Evening (17-20h),Not Interested,0,AGT-001,False
CALL-62646,CUST-18494,108,Evening (17-20h),No Answer,0,AGT-006,False
CALL-33910,CUST-18494,104,Afternoon (13-17h),Not Interested,0,AGT-008,False
CALL-10005,CUST-18494,44,Morning (8-11h),Not Interested,0,AGT-016,False
CALL-65489,CUST-18494,261,Morning (8-11h),Success,860000,AGT-007,False
CALL-34382,CUST-18494,261,Noon (11-13h),Call Back Later,0,AGT-003,True
CALL-34846,CUST-51503,102,Morning (8-11h),No Answer,0,AGT-016,False
CALL-71035,CUST-51503,206,Noon (11-13h),Success,444000,AGT-004,False
CALL-96268,CUST-73132,63,Evening (17-20h),Success,1828000,AGT-001,False
CALL-27074,CUST-73132,224,Evening (17-20h),Success,2500000,AGT-019,False
CALL-74193,CUST-22273,46,Afternoon (13-17h),No Answer,0,AGT-004,False
CALL-98852,CUST-22273,38,Afternoon (13-17h),Call Back Later,0,AGT-003,True
CALL-43433,CUST-22273,121,Evening (17-20h),Success,689000,AGT-014,False
CALL-65183,CUST-22273,387,Evening (17-20h),Success,356000,AGT-019,False
CALL-80865,CUST-64905,35,Afternoon (13-17h),Not Interested,0,AGT-002,False
CALL-69083,CUST-64905,16,Afternoon (13-17h),No Answer,0,AGT-002,False
CALL-52395,CUST-70237,222,Afternoon (13-17h),Call Back Later,0,AGT-007,True
CALL-45564,CUST-70237,127,Noon (11-13h),Success,350000,AGT-006,False
CALL-74504,CUST-70237,138,Noon (11-13h),No Answer,0,AGT-012,False
CALL-46708,CUST-90704,82,Morning (8-11h),Call Back Later,0,AGT-018,True
CALL-30958,CUST-90704,172,Morning (8-11h),Success,636000,AGT-001,False
CALL-97445,CUST-90704,207,Afternoon (13-17h),Not Interested,0,AGT-002,False
CALL-81627,CUST-90704,27,Afternoon (13-17h),Not Interested,0,AGT-001,False
CALL-42628,CUST-90704,21,Noon (11-13h),Success,1007000,AGT-002,True
CALL-98576,CUST-90704,40,Afternoon (13-17h),Call Back Later,0,AGT-002,True
CALL-70311,CUST-88006,61,Noon (11-13h),Not Interested,0,AGT-009,False
CALL-74127,CUST-88006,95,Morning (8-11h),Not Interested,0,AGT-013,False
CALL-35897,CUST-88006,124,Morning (8-11h),No Answer,0,AGT-008,False
CALL-10761,CUST-88006,185,Afternoon (13-17h),Call Back Later,0,AGT-008,True
CALL-96066,CUST-88006,60,Afternoon (13-17h),Call Back Later,0,AGT-011,True
CALL-63656,CUST-88006,214,Morning (8-11h),Success,983000,AGT-004,False
CALL-13893,CUST-88006,126,Morning (8-11h),Success,716000,AGT-001,False
CALL-73759,CUST-88006,144,Morning (8-11h),Success,1276000,AGT-004,False
CALL-49283,CUST-65087,27,Afternoon (13-17h),No Answer,0,AGT-002,False
CALL-41671,CUST-65087,49,Afternoon (13-17h),Call Back Later,0,AGT-001,True
CALL-61633,CUST-65087,77,Noon (11-13h),Success,522000,AGT-010,False
CALL-31141,CUST-65087,600,Evening (17-20h),Success,593000,AGT-006,False
CALL-66707,CUST-44881,210,Afternoon (13-17h),Call Back Later,0,AGT-006,True
CALL-43814,CUST-44881,100,Afternoon (13-17h),Not Interested,0,AGT-004,False
CALL-44264,CUST-44881,65,Afternoon (13-17h),Success,861000,AGT-007,False
CALL-76086,CUST-44881,401,Evening (17-20h),Call Back Later,0,AGT-007,True
CALL-50672,CUST-44881,132,Morning (8-11h),Success,608000,AGT-002,False
CALL-42274,CUST-44881,50,Morning (8-11h),No Answer,0,AGT-001,False
CALL-38431,CUST-44881,39,Afternoon (13-17h),No Answer,0,AGT-004,False
CALL-72876,CUST-44881,164,Afternoon (13-17h),Success,2394000,AGT-009,False
CALL-86228,CUST-44881,99,Afternoon (13-17h),Success,884000,AGT-007,False
CALL-27734,CUST-44881,247,Afternoon (13-17h),Success,1037000,AGT-008,False
CALL-57165,CUST-44881,34,Morning (8-11h),No Answer,0,AGT-005,False
CALL-25866,CUST-81904,216,Noon (11-13h),Success,630000,AGT-003,False
CALL-24025,CUST-81904,230,Afternoon (13-17h),Success,865000,AGT-001,False
CALL-43514,CUST-81904,287,Morning (8-11h),Not Interested,0,AGT-014,False
CALL-58126,CUST-81904,56,Evening (17-20h),Not Interested,0,AGT-001,False
CALL-25840,CUST-81904,217,Morning (8-11h),Call Back Later,0,AGT-002,True
CALL-67264,CUST-81904,80,Noon (11-13h),Call Back Later,0,AGT-001,True
CALL-17643,CUST-81904,44,Afternoon (13-17h),Not Interested,0,AGT-006,False
CALL-96571,CUST-92965,101,Noon (11-13h),No Answer,0,AGT-020,False
CALL-14216,CUST-92965,10,Afternoon (13-17h),Not Interested,0,AGT-002,False
CALL-73461,CUST-92965,143,Evening (17-20h),Success,991000,AGT-005,False
CALL-98916,CUST-92965,105,Morning (8-11h),Not Interested,0,AGT-017,False
CALL-64993,CUST-92965,24,Morning (8-11h),Not Interested,0,AGT-007,False
CALL-17872,CUST-15516,146,Afternoon (13-17h),Success,998000,AGT-001,False
CALL-83889,CUST-15516,207,Evening (17-20h),Success,350000,AGT-016,False
CALL-10317,CUST-15516,94,Afternoon (13-17h),Success,592000,AGT-003,False
CALL-43846,CUST-47005,72,Afternoon (13-17h),No Answer,0,AGT-018,False
CALL-20660,CUST-47005,168,Morning (8-11h),Success,1498000,AGT-001,False
CALL-31558,CUST-47005,315,Noon (11-13h),Success,1137000,AGT-016,False
CALL-26759,CUST-47005,90,Morning (8-11h),No Answer,0,AGT-017,False
CALL-83717,CUST-90165,431,Afternoon (13-17h),Not Interested,0,AGT-009,False
CALL-63243,CUST-90165,260,Afternoon (13-17h),Success,1700000,AGT-009,False
CALL-13845,CUST-49499,75,Afternoon (13-17h),Success,707000,AGT-017,False
CALL-98874,CUST-49499,52,Noon (11-13h),Not Interested,0,AGT-003,False
CALL-14897,CUST-49499,173,Noon (11-13h),Success,679000,AGT-014,False
CALL-61300,CUST-49499,35,Afternoon (13-17h),Not Interested,0,AGT-008,False
CALL-48211,CUST-12769,35,Evening (17-20h),Call Back Later,0,AGT-002,True
CALL-19064,CUST-12769,79,Afternoon (13-17h),Call Back Later,0,AGT-001,True
CALL-78861,CUST-12769,75,Afternoon (13-17h),Success,2053000,AGT-011,False
CALL-43808,CUST-66873,374,Evening (17-20h),Success,537000,AGT-004,False
CALL-24219,CUST-11604,227,Evening (17-20h),Success,619000,AGT-012,False
CALL-87725,CUST-11604,234,Afternoon (13-17h),Call Back Later,0,AGT-004,True
CALL-13869,CUST-78751,168,Evening (17-20h),Success,455000,AGT-001,False
CALL-51203,CUST-78751,79,Evening (17-20h),Not Interested,0,AGT-006,False
CALL-86149,CUST-78751,93,Afternoon (13-17h),Success,768000,AGT-007,False
CALL-83494,CUST-78751,156,Morning (8-11h),Success,350000,AGT-004,False
CALL-99645,CUST-32881,43,Afternoon (13-17h),Not Interested,0,AGT-001,False
CALL-20479,CUST-32881,43,Morning (8-11h),Success,2490000,AGT-001,False
CALL-80771,CUST-32881,210,Noon (11-13h),Success,1689000,AGT-002,False
CALL-57173,CUST-32881,182,Noon (11-13h),Success,968000,AGT-009,False
CALL-16347,CUST-40765,40,Afternoon (13-17h),No Answer,0,AGT-004,False
CALL-74433,CUST-56230,39,Noon (11-13h),No Answer,0,AGT-005,False
CALL-39166,CUST-56230,41,Afternoon (13-17h),Call Back Later,0,AGT-003,True
CALL-77352,CUST-56230,206,Evening (17-20h),Success,906000,AGT-010,False
CALL-24413,CUST-56230,252,Morning (8-11h),Success,379000,AGT-016,False
CALL-98053,CUST-56230,45,Afternoon (13-17h),Call Back Later,0,AGT-005,True
CALL-32589,CUST-56230,129,Afternoon (13-17h),Success,350000,AGT-018,False
CALL-87631,CUST-56230,43,Afternoon (13-17h),Not Interested,0,AGT-002,False
CALL-23097,CUST-56230,295,Evening (17-20h),Success,1132000,AGT-009,False
CALL-76454,CUST-20725,18,Afternoon (13-17h),No Answer,0,AGT-017,False
CALL-75218,CUST-20725,143,Morning (8-11h),Success,1033000,AGT-018,False
CALL-12973,CUST-20725,78,Afternoon (13-17h),Success,848000,AGT-001,False
CALL-96485,CUST-20725,44,Noon (11-13h),Call Back Later,0,AGT-006,True
CALL-17983,CUST-20725,26,Evening (17-20h),Success,1093000,AGT-001,False
CALL-52188,CUST-20725,35,Afternoon (13-17h),Success,562000,AGT-002,False
CALL-48047,CUST-20725,92,Morning (8-11h),Call Back Later,0,AGT-007,True
CALL-28386,CUST-20725,61,Noon (11-13h),No Answer,0,AGT-020,False
CALL-38919,CUST-20725,125,Morning (8-11h),Not Interested,0,AGT-015,False
CALL-37256,CUST-20725,387,Evening (17-20h),Not Interested,0,AGT-003,False
CALL-21998,CUST-20725,221,Morning (8-11h),Success,1339000,AGT-002,False
CALL-26361,CUST-20725,208,Noon (11-13h),Success,693000,AGT-006,False
CALL-56803,CUST-20725,204,Morning (8-11h),Not Interested,0,AGT-001,False
CALL-46313,CUST-20725,163,Afternoon (13-17h),Success,431000,AGT-009,False
CALL-23222,CUST-20725,250,Afternoon (13-17h),Call Back Later,0,AGT-001,True
CALL-28582,CUST-20725,69,Morning (8-11h),Success,1129000,AGT-001,False
CALL-97481,CUST-20725,163,Morning (8-11h),Success,709000,AGT-002,False
CALL-86786,CUST-20725,17,Afternoon (13-17h),No Answer,0,AGT-002,False
CALL-87992,CUST-43092,206,Morning (8-11h),No Answer,0,AGT-010,False
CALL-86845,CUST-43092,122,Noon (11-13h),Success,1146000,AGT-009,True
CALL-42311,CUST-43092,107,Morning (8-11h),Call Back Later,0,AGT-001,True
CALL-53284,CUST-43092,40,Afternoon (13-17h),Not Interested,0,AGT-003,False
CALL-81886,CUST-43092,29,Evening (17-20h),Call Back Later,0,AGT-008,True
CALL-72691,CUST-43092,75,Noon (11-13h),Success,530000,AGT-001,False
CALL-21989,CUST-43092,122,Evening (17-20h),Success,449000,AGT-006,False
CALL-47600,CUST-79306,224,Morning (8-11h),Success,1741000,AGT-004,False
CALL-26611,CUST-79306,250,Evening (17-20h),Call Back Later,0,AGT-006,True
CALL-64102,CUST-79306,229,Noon (11-13h),Not Interested,0,AGT-018,False
CALL-25278,CUST-40503,172,Morning (8-11h),Success,2500000,AGT-006,False
CALL-73087,CUST-40503,28,Afternoon (13-17h),Not Interested,0,AGT-018,False
CALL-35116,CUST-40503,107,Morning (8-11h),Success,958000,AGT-001,False
CALL-17890,CUST-62688,318,Morning (8-11h),Success,955000,AGT-014,False
CALL-38385,CUST-62688,388,Afternoon (13-17h),Success,924000,AGT-002,False
CALL-66482,CUST-62688,27,Morning (8-11h),No Answer,0,AGT-003,False
CALL-18830,CUST-40148,78,Afternoon (13-17h),Call Back Later,0,AGT-001,True
CALL-85296,CUST-17211,332,Evening (17-20h),Call Back Later,0,AGT-003,True
CALL-58630,CUST-17211,255,Morning (8-11h),Success,2265000,AGT-005,False
CALL-75443,CUST-77157,116,Noon (11-13h),Call Back Later,0,AGT-008,True
CALL-44648,CUST-77157,145,Afternoon (13-17h),Success,469000,AGT-004,False
CALL-69460,CUST-77157,165,Afternoon (13-17h),Call Back Later,0,AGT-019,True
CALL-58864,CUST-77157,261,Afternoon (13-17h),Success,1200000,AGT-007,False
CALL-18791,CUST-77157,256,Morning (8-11h),Success,880000,AGT-002,False
CALL-58323,CUST-77157,86,Afternoon (13-17h),Call Back Later,0,AGT-008,True
CALL-68199,CUST-77157,317,Afternoon (13-17h),Not Interested,0,AGT-010,False
CALL-90204,CUST-77157,344,Afternoon (13-17h),Success,1406000,AGT-001,False
CALL-87205,CUST-27428,98,Morning (8-11h),Success,647000,AGT-010,False
CALL-88434,CUST-38539,331,Morning (8-11h),Not Interested,0,AGT-001,False
CALL-40932,CUST-38539,96,Afternoon (13-17h),No Answer,0,AGT-005,False
CALL-26447,CUST-10413,200,Morning (8-11h),Success,775000,AGT-001,False
CALL-34823,CUST-10413,367,Noon (11-13h),Success,388000,AGT-001,False
CALL-48786,CUST-10413,284,Noon (11-13h),Call Back Later,0,AGT-007,True
CALL-68057,CUST-10413,61,Noon (11-13h),Not Interested,0,AGT-003,False
CALL-88460,CUST-10413,163,Morning (8-11h),Success,2500000,AGT-002,False
CALL-32206,CUST-10413,185,Afternoon (13-17h),Success,739000,AGT-001,False
CALL-17108,CUST-10413,142,Noon (11-13h),Success,669000,AGT-015,False
CALL-93284,CUST-10413,67,Morning (8-11h),Not Interested,0,AGT-006,False
CALL-84395,CUST-10413,63,Afternoon (13-17h),Success,1972000,AGT-012,False
CALL-95242,CUST-10413,101,Afternoon (13-17h),Call Back Later,0,AGT-007,True
CALL-71408,CUST-73201,29,Evening (17-20h),Not Interested,0,AGT-001,False
CALL-76464,CUST-73201,180,Evening (17-20h),Not Interested,0,AGT-007,False
CALL-69133,CUST-73201,411,Afternoon (13-17h),Call Back Later,0,AGT-002,True
CALL-83299,CUST-73201,113,Morning (8-11h),Call Back Later,0,AGT-008,True
CALL-84644,CUST-32787,63,Afternoon (13-17h),Success,634000,AGT-005,False
CALL-80963,CUST-32787,36,Noon (11-13h),Call Back Later,0,AGT-019,True
CALL-64522,CUST-32787,269,Morning (8-11h),Call Back Later,0,AGT-004,True
CALL-55234,CUST-16255,164,Noon (11-13h),Success,1506000,AGT-014,False
CALL-15168,CUST-16255,142,Morning (8-11h),Success,1197000,AGT-001,False
CALL-78413,CUST-16255,165,Noon (11-13h),Success,1225000,AGT-001,True
CALL-70146,CUST-16255,168,Afternoon (13-17h),Success,1100000,AGT-001,False
CALL-29748,CUST-16255,181,Morning (8-11h),Success,390000,AGT-015,False
CALL-13218,CUST-44294,156,Morning (8-11h),Success,1224000,AGT-001,False
CALL-20054,CUST-44294,204,Morning (8-11h),Not Interested,0,AGT-018,False
CALL-14200,CUST-44294,172,Morning (8-11h),Not Interested,0,AGT-011,False
CALL-40040,CUST-44294,16,Afternoon (13-17h),No Answer,0,AGT-003,False
CALL-88603,CUST-44294,58,Morning (8-11h),No Answer,0,AGT-010,False
CALL-10843,CUST-44294,58,Noon (11-13h),Not Interested,0,AGT-004,False
CALL-16472,CUST-44294,63,Afternoon (13-17h),Success,640000,AGT-003,False
CALL-64415,CUST-44294,41,Morning (8-11h),No Answer,0,AGT-015,False
CALL-60733,CUST-26232,152,Morning (8-11h),Success,694000,AGT-001,False
CALL-54027,CUST-36740,211,Evening (17-20h),Success,1660000,AGT-001,False
CALL-73284,CUST-36740,22,Morning (8-11h),Not Interested,0,AGT-002,False
CALL-48850,CUST-36740,46,Evening (17-20h),Success,1563000,AGT-008,False
CALL-97064,CUST-36740,27,Evening (17-20h),Not Interested,0,AGT-003,False
CALL-74687,CUST-36740,11,Evening (17-20h),No Answer,0,AGT-011,False
CALL-84933,CUST-18050,123,Afternoon (13-17h),Call Back Later,0,AGT-001,True
CALL-88323,CUST-18050,15,Afternoon (13-17h),No Answer,0,AGT-009,False
CALL-60223,CUST-18050,118,Morning (8-11h),Success,579000,AGT-019,False
CALL-58843,CUST-18050,143,Morning (8-11h),Success,1192000,AGT-018,False
CALL-79841,CUST-37706,113,Afternoon (13-17h),Success,1618000,AGT-012,False
CALL-67175,CUST-37706,115,Morning (8-11h),Call Back Later,0,AGT-004,True
CALL-50452,CUST-37706,102,Afternoon (13-17h),Success,350000,AGT-001,False
CALL-99292,CUST-37706,224,Afternoon (13-17h),Success,949000,AGT-008,False
CALL-50450,CUST-16865,347,Morning (8-11h),Success,2500000,AGT-001,False
CALL-17816,CUST-16865,151,Afternoon (13-17h),Success,875000,AGT-011,False
CALL-32413,CUST-16865,60,Afternoon (13-17h),No Answer,0,AGT-002,False
CALL-74252,CUST-38443,46,Afternoon (13-17h),No Answer,0,AGT-015,False
CALL-49355,CUST-38443,14,Afternoon (13-17h),No Answer,0,AGT-002,False
CALL-63164,CUST-84336,298,Afternoon (13-17h),Success,1235000,AGT-006,False
CALL-84765,CUST-84336,92,Morning (8-11h),Success,2500000,AGT-001,False
CALL-62695,CUST-84336,97,Morning (8-11h),Success,462000,AGT-015,False
CALL-20634,CUST-84336,121,Morning (8-11h),Not Interested,0,AGT-012,False
CALL-98018,CUST-84336,75,Noon (11-13h),Success,891000,AGT-006,False
CALL-74369,CUST-84336,140,Afternoon (13-17h),Success,1134000,AGT-001,False
CALL-16690,CUST-84336,146,Afternoon (13-17h),Success,622000,AGT-008,False
CALL-43943,CUST-84336,162,Morning (8-11h),Success,418000,AGT-012,False
CALL-60226,CUST-72933,27,Afternoon (13-17h),No Answer,0,AGT-014,False
CALL-43702,CUST-72933,8,Morning (8-11h),No Answer,0,AGT-007,False
CALL-30423,CUST-72933,217,Morning (8-11h),Success,2500000,AGT-002,True
CALL-91504,CUST-25162,95,Evening (17-20h),Call Back Later,0,AGT-019,True
CALL-82193,CUST-25162,53,Noon (11-13h),Success,830000,AGT-005,False
CALL-54679,CUST-25162,237,Noon (11-13h),Success,1765000,AGT-001,False
CALL-43924,CUST-25162,55,Morning (8-11h),No Answer,0,AGT-018,False
CALL-28632,CUST-26364,50,Morning (8-11h),Not Interested,0,AGT-017,False
CALL-82543,CUST-26364,70,Morning (8-11h),Not Interested,0,AGT-002,False
CALL-15631,CUST-43297,59,Afternoon (13-17h),Call Back Later,0,AGT-001,True
CALL-97352,CUST-43297,61,Afternoon (13-17h),Success,350000,AGT-001,False
CALL-59888,CUST-43297,200,Noon (11-13h),Success,2500000,AGT-006,False
CALL-20756,CUST-92789,313,Afternoon (13-17h),Success,764000,AGT-001,True
CALL-85696,CUST-92789,42,Morning (8-11h),Not Interested,0,AGT-019,False
CALL-31535,CUST-92789,117,Noon (11-13h),Not Interested,0,AGT-001,False
CALL-33988,CUST-83474,62,Evening (17-20h),Success,1027000,AGT-018,False
CALL-44049,CUST-83474,254,Morning (8-11h),Success,929000,AGT-010,False
CALL-25126,CUST-85884,151,Evening (17-20h),Not Interested,0,AGT-020,False
CALL-83616,CUST-85884,119,Morning (8-11h),Success,647000,AGT-001,True
CALL-84500,CUST-85884,193,Evening (17-20h),Call Back Later,0,AGT-001,True
CALL-81540,CUST-85884,235,Morning (8-11h),No Answer,0,AGT-018,False
CALL-17998,CUST-72587,190,Morning (8-11h),Success,892000,AGT-001,False
CALL-32593,CUST-72587,184,Afternoon (13-17h),Success,350000,AGT-001,False
CALL-77163,CUST-72587,341,Morning (8-11h),Not Interested,0,AGT-001,False
CALL-36673,CUST-90210,159,Morning (8-11h),Success,700000,AGT-005,False
CALL-38794,CUST-90210,51,Noon (11-13h),Call Back Later,0,AGT-013,True
