customer_id,age,gender,location,customer_tier,preferred_style,lifetime_purchases
CUST-47368,54,Male,Cần Thơ,New,Casual,2
CUST-75060,53,Female,Huế,New,Elegant,2
CUST-68727,46,Female,Hà Nội,New,Casual,1
CUST-53581,57,Female,Hà Nội,Gold,Elegant,11
CUST-17829,74,Female,TP. Hồ Chí Minh,New,Formal,1
CUST-74385,49,Male,Huế,Silver,Sporty,6
CUST-20454,52,Male,Biên Hòa,Gold,Casual,8
CUST-80166,48,Female,Đà Nẵng,Silver,Classic,7
CUST-20689,48,Male,Hà Nội,New,Casual,4
CUST-85443,64,Female,Hà Nội,Gold,Classic,12
CUST-93138,46,Female,Hải Phòng,New,Elegant,2
CUST-22421,48,Female,Hà Nội,New,Formal,0
CUST-63531,40,Female,Đà Nẵng,Silver,Classic,4
CUST-31044,45,Female,Huế,New,Classic,1
CUST-53940,40,Female,TP. Hồ Chí Minh,Silver,Elegant,3
CUST-56222,57,Female,TP. Hồ Chí Minh,New,Sporty,0
CUST-81359,74,Male,Hà Nội,Silver,Sporty,9
CUST-92152,49,Male,TP. Hồ Chí Minh,Silver,Classic,3
CUST-78207,40,Female,Hải Phòng,Gold,Elegant,30
CUST-74978,59,Female,TP. Hồ Chí Minh,New,Formal,2
CUST-56664,46,Female,Hà Nội,New,Classic,1
CUST-70651,62,Female,Hà Nội,Gold,Sporty,14
CUST-51607,49,Female,Hà Nội,Silver,Formal,4
CUST-52496,46,Female,Hải Phòng,New,Casual,2
CUST-61113,50,Female,Đà Nẵng,New,Elegant,0
CUST-10701,58,Female,TP. Hồ Chí Minh,Silver,Casual,1
CUST-60446,50,Female,TP. Hồ Chí Minh,Silver,Sporty,6
CUST-21549,48,Female,Hà Nội,Silver,Classic,5
CUST-25295,50,Male,TP. Hồ Chí Minh,Gold,Formal,13
CUST-24976,41,Female,Hà Nội,New,Classic,2
CUST-65022,55,Female,Biên Hòa,New,Sporty,2
CUST-56484,40,Female,Hà Nội,Silver,Casual,1
CUST-18487,48,Female,TP. Hồ Chí Minh,Gold,Elegant,15
CUST-14478,58,Female,Hà Nội,New,Classic,1
CUST-62694,54,Female,Nha Trang,Silver,Elegant,6
CUST-74463,56,Female,Hà Nội,New,Classic,2
CUST-32628,51,Female,Biên Hòa,New,Formal,3
CUST-18046,61,Female,Hà Nội,Gold,Elegant,11
CUST-94485,59,Female,Nha Trang,New,Sporty,1
CUST-93177,55,Female,Hải Phòng,New,Elegant,4
CUST-81010,59,Female,TP. Hồ Chí Minh,Silver,Casual,5
CUST-99010,58,Female,Hà Nội,New,Sporty,5
CUST-79896,48,Female,TP. Hồ Chí Minh,New,Casual,0
CUST-49760,41,Female,Nha Trang,Silver,Formal,1
CUST-99729,55,Female,Huế,New,Sporty,2
CUST-46325,56,Female,Hà Nội,Silver,Casual,9
CUST-81530,60,Female,TP. Hồ Chí Minh,New,Casual,2
CUST-25129,44,Female,TP. Hồ Chí Minh,New,Elegant,0
CUST-95643,44,Female,Hà Nội,Silver,Classic,8
CUST-95738,55,Female,Hải Phòng,New,Elegant,2
CUST-22273,51,Female,TP. Hồ Chí Minh,Gold,Formal,18
CUST-74614,40,Male,TP. Hồ Chí Minh,Gold,Casual,18
CUST-93598,55,Male,Huế,Silver,Casual,6
CUST-56735,40,Female,Cần Thơ,New,Formal,0
CUST-17547,44,Female,Nha Trang,New,Elegant,2
CUST-61878,62,Female,Hà Nội,Gold,Sporty,16
CUST-74823,66,Female,Đà Lạt,New,Elegant,0
CUST-65548,42,Female,Đà Nẵng,Silver,Classic,8
CUST-18494,49,Female,TP. Hồ Chí Minh,Silver,Casual,5
CUST-66831,52,Female,Hà Nội,New,Classic,3
CUST-64881,66,Female,Đà Lạt,New,Casual,2
CUST-95086,48,Female,Đà Nẵng,Silver,Casual,9
CUST-21800,48,Female,Nha Trang,Silver,Formal,5
CUST-92089,64,Male,Hải Phòng,New,Elegant,0
CUST-86889,49,Female,Nha Trang,Silver,Elegant,2
CUST-54961,57,Female,Hải Phòng,Silver,Elegant,5
CUST-72069,40,Male,Biên Hòa,New,Classic,1
CUST-63372,50,Female,TP. Hồ Chí Minh,New,Elegant,2
CUST-28082,40,Female,Hà Nội,Silver,Classic,4
CUST-13139,43,Female,Cần Thơ,Silver,Formal,8
CUST-75653,58,Female,TP. Hồ Chí Minh,Gold,Sporty,9
CUST-25787,51,Female,Đà Nẵng,New,Formal,0
CUST-35743,49,Female,Cần Thơ,Gold,Elegant,14
CUST-16474,46,Female,Đà Nẵng,Silver,Classic,5
CUST-66546,50,Female,Nha Trang,Silver,Elegant,7
CUST-78462,54,Male,TP. Hồ Chí Minh,New,Classic,1
CUST-57595,59,Female,Huế,New,Classic,1
CUST-59411,40,Female,Hà Nội,Silver,Sporty,7
CUST-81869,45,Female,Hải Phòng,New,Casual,2
CUST-28079,53,Female,Đà Lạt,New,Elegant,5
CUST-68307,51,Female,TP. Hồ Chí Minh,Gold,Casual,18
CUST-53714,55,Female,TP. Hồ Chí Minh,New,Sporty,2
CUST-85818,54,Male,TP. Hồ Chí Minh,Gold,Elegant,16
CUST-95821,49,Female,Đà Nẵng,Silver,Formal,4
CUST-57842,47,Female,TP. Hồ Chí Minh,Silver,Elegant,3
CUST-51146,50,Female,Hà Nội,New,Elegant,1
CUST-39340,61,Female,Đà Lạt,Silver,Formal,5
CUST-78829,46,Female,Hà Nội,Silver,Elegant,2
CUST-52972,51,Female,Đà Nẵng,Gold,Casual,10
CUST-86327,53,Female,Đà Nẵng,New,Elegant,1
CUST-91883,64,Female,Hà Nội,New,Casual,2
CUST-69945,49,Female,Hà Nội,Gold,Casual,11
CUST-94789,59,Female,Vũng Tàu,New,Formal,0
CUST-80841,61,Female,Hải Phòng,Silver,Formal,2
CUST-36529,51,Male,Hà Nội,New,Casual,0
CUST-31040,50,Female,Nha Trang,New,Classic,2
CUST-71280,49,Male,TP. Hồ Chí Minh,Silver,Elegant,6
CUST-26346,49,Female,Hà Nội,Silver,Casual,7
CUST-43911,58,Female,Hải Phòng,Silver,Classic,4
CUST-48776,53,Female,TP. Hồ Chí Minh,New,Elegant,0
CUST-39267,53,Female,Hà Nội,Silver,Sporty,3
CUST-75860,42,Female,Huế,Gold,Classic,4
CUST-42744,44,Female,TP. Hồ Chí Minh,New,Elegant,0
CUST-55137,69,Male,TP. Hồ Chí Minh,New,Formal,1
CUST-42845,50,Female,TP. Hồ Chí Minh,New,Classic,1
CUST-40229,45,Female,Cần Thơ,Silver,Casual,4
CUST-30785,63,Female,Cần Thơ,New,Elegant,0
CUST-63998,54,Female,Đà Lạt,Silver,Classic,8
CUST-47259,56,Female,TP. Hồ Chí Minh,New,Casual,0
CUST-99649,50,Female,Nha Trang,Silver,Elegant,8
CUST-52711,49,Female,Đà Nẵng,Silver,Casual,5
CUST-48756,50,Female,TP. Hồ Chí Minh,Silver,Elegant,4
CUST-22492,40,Female,Hà Nội,New,Elegant,2
CUST-15464,51,Female,Nha Trang,New,Elegant,0
CUST-33817,54,Female,TP. Hồ Chí Minh,Silver,Elegant,2
CUST-32327,66,Female,Hải Phòng,New,Elegant,1
CUST-67166,52,Male,Đà Nẵng,Silver,Casual,5
CUST-71332,40,Female,Hà Nội,New,Classic,1
CUST-44421,51,Male,Vũng Tàu,New,Elegant,0
CUST-80091,73,Female,Nha Trang,New,Classic,0
CUST-51368,58,Female,TP. Hồ Chí Minh,Silver,Elegant,5
CUST-84523,45,Female,Hải Phòng,Gold,Classic,11
CUST-86658,56,Female,TP. Hồ Chí Minh,New,Formal,0
CUST-96439,46,Female,Cần Thơ,New,Casual,1
CUST-55967,41,Female,Hà Nội,New,Casual,2
CUST-38881,49,Female,TP. Hồ Chí Minh,Gold,Elegant,7
CUST-57921,52,Male,TP. Hồ Chí Minh,Silver,Elegant,4
CUST-83845,40,Female,TP. Hồ Chí Minh,New,Casual,0
CUST-22028,42,Female,TP. Hồ Chí Minh,Silver,Classic,4
CUST-76068,52,Female,Hà Nội,Silver,Casual,5
CUST-79640,48,Female,Vũng Tàu,Silver,Sporty,5
CUST-65095,55,Female,Hà Nội,New,Classic,2
CUST-67438,42,Female,Hà Nội,Silver,Formal,7
CUST-66127,57,Female,TP. Hồ Chí Minh,Silver,Classic,6
CUST-79686,42,Female,Hải Phòng,New,Elegant,2
CUST-61796,65,Female,Hà Nội,New,Elegant,4
CUST-81704,40,Female,Đà Nẵng,New,Casual,3
CUST-38671,43,Female,Cần Thơ,New,Elegant,4
CUST-97579,55,Female,Hà Nội,New,Casual,1
CUST-31446,65,Female,Vũng Tàu,Silver,Casual,4
CUST-90704,54,Male,TP. Hồ Chí Minh,Silver,Classic,3
CUST-81589,56,Female,Hải Phòng,New,Classic,0
CUST-85424,52,Female,Hà Nội,New,Casual,3
CUST-84848,43,Female,Cần Thơ,Silver,Classic,4
CUST-18861,48,Female,Huế,New,Formal,2
CUST-71639,42,Female,Hà Nội,New,Elegant,2
CUST-92693,41,Female,Hà Nội,Silver,Sporty,7
CUST-46131,55,Male,TP. Hồ Chí Minh,New,Elegant,2
CUST-14646,43,Male,Hà Nội,New,Elegant,1
CUST-19544,54,Female,Vũng Tàu,Silver,Casual,10
CUST-84526,41,Female,Đà Nẵng,Silver,Elegant,2
CUST-18344,54,Female,Đà Nẵng,New,Elegant,2
CUST-19091,48,Female,Biên Hòa,Silver,Elegant,5
CUST-89901,63,Female,Huế,Gold,Casual,15
CUST-56835,54,Female,Nha Trang,New,Classic,1
CUST-92789,61,Female,TP. Hồ Chí Minh,Silver,Elegant,8
CUST-43410,45,Female,TP. Hồ Chí Minh,New,Classic,0
CUST-10632,52,Female,TP. Hồ Chí Minh,New,Elegant,5
CUST-14404,44,Female,TP. Hồ Chí Minh,New,Sporty,1
CUST-35243,48,Male,TP. Hồ Chí Minh,New,Elegant,0
CUST-47225,49,Female,Hà Nội,New,Casual,1
CUST-94853,46,Female,TP. Hồ Chí Minh,Silver,Classic,4
CUST-61085,42,Female,TP. Hồ Chí Minh,New,Classic,2
CUST-67465,40,Female,TP. Hồ Chí Minh,Gold,Sporty,11
CUST-32303,40,Female,Hà Nội,New,Classic,1
CUST-30396,43,Male,TP. Hồ Chí Minh,Silver,Casual,6
CUST-31173,57,Female,TP. Hồ Chí Minh,Silver,Classic,6
CUST-89518,40,Female,Cần Thơ,New,Casual,0
CUST-26232,41,Male,Cần Thơ,Silver,Classic,5
CUST-54099,66,Female,Hà Nội,Silver,Elegant,2
CUST-13888,46,Female,Hà Nội,New,Elegant,1
CUST-57985,54,Male,TP. Hồ Chí Minh,New,Elegant,3
CUST-86125,57,Female,Hà Nội,Silver,Sporty,2
CUST-80895,57,Female,TP. Hồ Chí Minh,Silver,Casual,6
CUST-88262,40,Female,Vũng Tàu,New,Elegant,2
CUST-75831,50,Female,Hà Nội,Silver,Classic,5
CUST-55126,40,Female,TP. Hồ Chí Minh,New,Casual,2
CUST-98051,71,Female,Cần Thơ,New,Classic,1
CUST-38443,40,Male,TP. Hồ Chí Minh,Silver,Classic,4
CUST-84081,43,Female,Hà Nội,Gold,Casual,17
CUST-45209,43,Female,Hà Nội,New,Elegant,0
CUST-81836,40,Female,Biên Hòa,New,Classic,4
CUST-70889,62,Male,Hà Nội,New,Elegant,4
CUST-56156,71,Female,Hải Phòng,Silver,Elegant,5
CUST-62878,48,Female,Nha Trang,New,Casual,3
CUST-48398,41,Female,TP. Hồ Chí Minh,New,Casual,2
CUST-14775,40,Female,Cần Thơ,New,Sporty,3
CUST-84336,50,Male,Hà Nội,Gold,Elegant,15
CUST-25622,49,Male,TP. Hồ Chí Minh,New,Casual,1
CUST-27428,46,Female,TP. Hồ Chí Minh,Silver,Sporty,5
CUST-14955,53,Female,Vũng Tàu,New,Casual,2
CUST-73429,55,Female,Hà Nội,New,Sporty,0
CUST-11891,54,Female,Hà Nội,New,Sporty,0
CUST-58334,49,Female,Biên Hòa,New,Formal,5
CUST-20331,43,Female,Hà Nội,New,Sporty,1
CUST-50764,57,Female,Huế,New,Casual,2
CUST-23742,52,Male,Hải Phòng,New,Classic,1
CUST-61658,59,Female,Đà Nẵng,New,Formal,3
CUST-35472,58,Female,Cần Thơ,New,Formal,2
CUST-23944,40,Female,Cần Thơ,New,Elegant,3
CUST-24809,40,Female,Hà Nội,New,Classic,1
CUST-63552,45,Female,Vũng Tàu,New,Elegant,2
CUST-92399,43,Female,Biên Hòa,Silver,Formal,2
CUST-91889,58,Female,Đà Lạt,Gold,Elegant,16
CUST-22872,54,Female,Hải Phòng,Silver,Classic,10
CUST-92615,60,Male,Đà Nẵng,New,Classic,2
CUST-37766,55,Male,Đà Nẵng,Gold,Elegant,8
CUST-38517,53,Female,Hà Nội,Gold,Sporty,17
CUST-83787,61,Female,TP. Hồ Chí Minh,New,Classic,1
CUST-27206,55,Female,Hải Phòng,New,Elegant,2
CUST-23079,52,Female,Hải Phòng,Silver,Elegant,5
CUST-42021,63,Male,TP. Hồ Chí Minh,Gold,Casual,12
CUST-63189,52,Male,TP. Hồ Chí Minh,Silver,Casual,3
CUST-52541,49,Female,Hải Phòng,Silver,Classic,5
CUST-15955,45,Female,TP. Hồ Chí Minh,Silver,Classic,7
CUST-88891,57,Female,Biên Hòa,Gold,Formal,15
CUST-19420,61,Female,Cần Thơ,New,Casual,1
CUST-95828,51,Male,Hà Nội,New,Casual,2
CUST-83071,62,Female,Hà Nội,Silver,Classic,4
CUST-85245,40,Female,Hải Phòng,New,Sporty,0
CUST-76759,51,Female,TP. Hồ Chí Minh,New,Casual,1
CUST-99004,51,Female,Huế,New,Classic,0
CUST-31178,46,Female,Hà Nội,New,Sporty,1
CUST-34045,71,Male,Hà Nội,New,Formal,2
CUST-32179,51,Female,TP. Hồ Chí Minh,Silver,Casual,6
CUST-57522,48,Female,Cần Thơ,New,Casual,1
CUST-50621,52,Female,Vũng Tàu,Silver,Classic,4
CUST-34528,40,Female,Đà Lạt,New,Classic,2
CUST-87636,45,Female,TP. Hồ Chí Minh,Gold,Elegant,16
CUST-96151,59,Female,Nha Trang,Silver,Casual,1
CUST-68346,46,Female,Hà Nội,Gold,Classic,12
CUST-20178,45,Female,Đà Nẵng,New,Classic,1
CUST-48116,62,Female,Biên Hòa,New,Sporty,4
CUST-92920,62,Female,TP. Hồ Chí Minh,Silver,Elegant,5
CUST-43490,56,Male,Biên Hòa,Silver,Formal,11
CUST-20641,48,Female,TP. Hồ Chí Minh,New,Elegant,2
CUST-46926,50,Female,Hà Nội,Silver,Elegant,5
CUST-35943,45,Female,Đà Nẵng,Silver,Elegant,3
CUST-63981,44,Female,Đà Lạt,New,Classic,2
CUST-77430,43,Female,TP. Hồ Chí Minh,Silver,Classic,7
CUST-87669,47,Female,Nha Trang,New,Classic,3
CUST-93531,43,Female,Hà Nội,New,Casual,2
CUST-64244,40,Female,Cần Thơ,Gold,Classic,14
CUST-78489,53,Female,Đà Nẵng,New,Elegant,1
CUST-57510,53,Male,Hà Nội,Silver,Classic,0
CUST-39919,65,Female,Cần Thơ,Silver,Elegant,4
CUST-30824,46,Male,Cần Thơ,Gold,Elegant,11
CUST-51446,54,Female,TP. Hồ Chí Minh,New,Elegant,1
CUST-81327,54,Female,TP. Hồ Chí Minh,New,Casual,2
CUST-32425,49,Female,Hà Nội,New,Casual,0
CUST-84248,57,Female,Biên Hòa,Silver,Formal,4
CUST-35775,58,Female,Hải Phòng,New,Casual,2
CUST-19770,54,Female,Nha Trang,Silver,Classic,4
CUST-69402,49,Female,Hải Phòng,New,Classic,1
CUST-11596,49,Female,Nha Trang,New,Elegant,2
CUST-85824,41,Female,Hà Nội,Gold,Casual,14
CUST-80255,45,Female,TP. Hồ Chí Minh,Silver,Elegant,6
CUST-66785,47,Female,Hải Phòng,New,Elegant,1
CUST-51842,43,Female,Hà Nội,Silver,Sporty,6
CUST-48682,55,Female,Hà Nội,New,Elegant,0
CUST-82012,61,Female,Hải Phòng,Silver,Elegant,5
CUST-76101,44,Female,Huế,New,Sporty,0
CUST-93533,54,Female,Hải Phòng,Silver,Classic,5
CUST-26247,43,Female,Hà Nội,New,Classic,0
CUST-63364,49,Female,Vũng Tàu,New,Elegant,0
CUST-24859,46,Female,Hà Nội,Silver,Classic,5
CUST-96510,56,Female,TP. Hồ Chí Minh,New,Sporty,3
CUST-10582,46,Female,Vũng Tàu,New,Casual,1
CUST-47525,60,Female,Nha Trang,New,Classic,0
CUST-77047,50,Female,Biên Hòa,New,Classic,2
CUST-99881,46,Female,Nha Trang,Silver,Classic,5
CUST-74765,41,Female,Hải Phòng,New,Casual,1
CUST-19482,54,Female,TP. Hồ Chí Minh,Silver,Elegant,5
CUST-85285,59,Female,TP. Hồ Chí Minh,Gold,Elegant,17
CUST-66767,54,Female,Biên Hòa,New,Casual,3
CUST-23271,69,Female,Huế,Silver,Formal,4
CUST-59714,63,Female,TP. Hồ Chí Minh,New,Formal,1
CUST-63452,49,Male,TP. Hồ Chí Minh,New,Formal,4
CUST-12226,49,Female,TP. Hồ Chí Minh,New,Classic,1
CUST-54698,55,Female,TP. Hồ Chí Minh,New,Casual,2
CUST-92814,45,Female,Huế,New,Formal,0
CUST-95992,61,Female,Hà Nội,New,Elegant,0
CUST-35651,54,Male,TP. Hồ Chí Minh,Silver,Classic,2
CUST-56658,54,Female,Biên Hòa,Silver,Elegant,4
CUST-95577,57,Female,Đà Nẵng,Gold,Sporty,11
CUST-38096,65,Female,TP. Hồ Chí Minh,Silver,Formal,5
CUST-69362,53,Female,TP. Hồ Chí Minh,Silver,Formal,3
CUST-55527,51,Female,Hà Nội,New,Elegant,6
CUST-53755,64,Female,TP. Hồ Chí Minh,Silver,Sporty,8
CUST-21840,59,Male,Hà Nội,New,Elegant,2
CUST-36952,49,Male,Hà Nội,Gold,Elegant,16
CUST-97151,52,Female,Hà Nội,Gold,Casual,11
CUST-45607,53,Male,TP. Hồ Chí Minh,New,Casual,1
CUST-17242,54,Female,Hà Nội,Silver,Formal,7
CUST-93074,41,Female,Biên Hòa,Silver,Classic,7
CUST-60807,40,Male,Hà Nội,Silver,Classic,7
CUST-21083,44,Female,TP. Hồ Chí Minh,New,Classic,2
CUST-99592,44,Female,Huế,Silver,Elegant,6
CUST-21738,46,Female,Hà Nội,Silver,Formal,5
CUST-83978,57,Female,TP. Hồ Chí Minh,New,Classic,0
CUST-76189,50,Female,Huế,Silver,Elegant,2
CUST-17558,53,Female,Đà Nẵng,New,Classic,2
CUST-74079,42,Female,Hà Nội,Gold,Casual,13
CUST-12248,48,Female,Cần Thơ,New,Formal,1
CUST-82027,56,Female,Hải Phòng,New,Elegant,3
CUST-87419,56,Female,TP. Hồ Chí Minh,New,Elegant,2
CUST-27894,46,Female,Hà Nội,Silver,Sporty,3
CUST-47355,53,Female,Hà Nội,Silver,Classic,3
CUST-62054,69,Female,Nha Trang,New,Classic,1
CUST-78632,51,Female,TP. Hồ Chí Minh,New,Elegant,1
CUST-72190,46,Female,Hà Nội,Silver,Sporty,9
CUST-93084,50,Male,TP. Hồ Chí Minh,New,Casual,1
CUST-55357,52,Female,Biên Hòa,New,Elegant,2
CUST-36563,50,Female,Hà Nội,Gold,Elegant,20
CUST-20913,51,Female,Hà Nội,New,Elegant,2
CUST-96833,40,Female,TP. Hồ Chí Minh,Silver,Elegant,3
CUST-70707,44,Female,Hải Phòng,New,Elegant,2
CUST-11609,50,Female,TP. Hồ Chí Minh,Silver,Elegant,4
CUST-21809,50,Female,Đà Lạt,Silver,Elegant,3
CUST-35021,47,Male,Hà Nội,New,Classic,4
CUST-30574,50,Female,TP. Hồ Chí Minh,Silver,Classic,2
CUST-25613,52,Female,TP. Hồ Chí Minh,Gold,Classic,10
CUST-11248,59,Female,TP. Hồ Chí Minh,Silver,Formal,5
CUST-93711,51,Male,TP. Hồ Chí Minh,New,Elegant,1
CUST-22892,55,Male,Nha Trang,New,Formal,3
CUST-48856,47,Female,TP. Hồ Chí Minh,Gold,Formal,8
CUST-54863,56,Female,Cần Thơ,New,Sporty,2
CUST-54735,55,Female,Hà Nội,New,Elegant,0
CUST-97071,58,Female,Đà Nẵng,New,Elegant,2
CUST-38708,57,Female,TP. Hồ Chí Minh,Silver,Casual,11
CUST-79653,56,Female,Đà Nẵng,New,Elegant,3
CUST-99422,51,Male,Hà Nội,New,Elegant,3
CUST-37805,53,Female,Biên Hòa,Silver,Elegant,2
CUST-35133,60,Female,Đà Lạt,New,Casual,0
CUST-27600,46,Female,Nha Trang,New,Formal,1
CUST-14012,46,Female,Đà Lạt,New,Elegant,2
CUST-88364,53,Female,Hà Nội,New,Formal,2
CUST-74509,55,Female,TP. Hồ Chí Minh,Gold,Casual,18
CUST-63708,45,Female,TP. Hồ Chí Minh,New,Elegant,1
CUST-42904,51,Female,Đà Lạt,Silver,Classic,5
CUST-26063,51,Female,Hà Nội,New,Elegant,0
CUST-76914,40,Female,Hà Nội,New,Formal,1
CUST-23735,50,Female,Hải Phòng,New,Casual,3
CUST-89925,50,Female,Hà Nội,Silver,Casual,8
CUST-84477,50,Male,Cần Thơ,New,Casual,6
CUST-16061,63,Male,TP. Hồ Chí Minh,New,Elegant,3
CUST-21000,42,Female,Hải Phòng,Gold,Formal,17
CUST-12859,45,Female,Huế,New,Formal,4
CUST-31594,40,Female,Đà Nẵng,Gold,Casual,13
CUST-94932,48,Female,Hà Nội,New,Classic,2
CUST-93955,48,Female,Hà Nội,New,Elegant,2
CUST-10475,47,Female,Hà Nội,Silver,Elegant,7
CUST-33521,60,Female,Hà Nội,New,Elegant,0
CUST-44055,58,Female,Đà Nẵng,New,Casual,0
CUST-76928,52,Female,TP. Hồ Chí Minh,New,Casual,2
CUST-76017,49,Female,TP. Hồ Chí Minh,New,Sporty,2
CUST-18466,60,Female,Hà Nội,Silver,Elegant,8
CUST-89434,51,Female,Biên Hòa,New,Elegant,0
CUST-43489,45,Female,Hà Nội,Gold,Elegant,6
CUST-46766,40,Female,TP. Hồ Chí Minh,New,Sporty,2
CUST-69303,48,Female,TP. Hồ Chí Minh,New,Casual,1
CUST-40078,58,Female,Hà Nội,New,Classic,4
CUST-79195,70,Male,Biên Hòa,Silver,Classic,2
CUST-11982,52,Female,Hà Nội,Gold,Classic,13
CUST-38317,45,Male,Hải Phòng,Silver,Elegant,6
CUST-52086,42,Female,Hải Phòng,New,Elegant,4
CUST-56507,56,Female,Nha Trang,New,Elegant,0
CUST-20395,40,Female,Hải Phòng,Silver,Elegant,4
CUST-90084,56,Female,Cần Thơ,New,Classic,2
CUST-30026,58,Female,TP. Hồ Chí Minh,Silver,Classic,8
CUST-89848,55,Male,TP. Hồ Chí Minh,New,Casual,2
CUST-85802,50,Female,Cần Thơ,New,Classic,0
CUST-77105,56,Female,Đà Nẵng,New,Classic,0
CUST-18150,53,Female,TP. Hồ Chí Minh,New,Sporty,1
CUST-89931,45,Female,Hà Nội,Gold,Classic,15
CUST-23584,66,Female,TP. Hồ Chí Minh,Silver,Casual,3
CUST-98960,49,Female,TP. Hồ Chí Minh,Gold,Elegant,13
CUST-96899,58,Female,Hà Nội,Silver,Casual,7
CUST-49004,40,Female,TP. Hồ Chí Minh,New,Classic,0
CUST-36786,62,Female,Hà Nội,New,Elegant,4
CUST-14026,63,Female,Đà Nẵng,New,Elegant,1
CUST-57796,52,Female,Cần Thơ,Silver,Casual,6
CUST-24757,56,Female,Đà Nẵng,New,Casual,1
CUST-26200,56,Female,Hải Phòng,Gold,Casual,17
CUST-93918,46,Female,Hà Nội,Silver,Classic,8
CUST-98880,56,Female,Hà Nội,Silver,Casual,8
CUST-32948,45,Female,Hải Phòng,Silver,Classic,7
CUST-91185,47,Female,Nha Trang,Silver,Elegant,4
CUST-56177,61,Female,Cần Thơ,Silver,Classic,4
CUST-65754,59,Female,Hải Phòng,Silver,Classic,2
CUST-36083,46,Female,Cần Thơ,New,Formal,3
CUST-66918,46,Female,Cần Thơ,Silver,Classic,4
CUST-95436,46,Female,Cần Thơ,New,Classic,0
CUST-28177,57,Female,Cần Thơ,Silver,Sporty,5
CUST-38435,44,Female,Hà Nội,Silver,Formal,6
CUST-96364,54,Female,Hà Nội,New,Elegant,5
CUST-82471,57,Male,TP. Hồ Chí Minh,Silver,Formal,2
CUST-51248,51,Female,Đà Nẵng,New,Elegant,2
CUST-84403,60,Female,Cần Thơ,Silver,Formal,3
CUST-37792,49,Female,TP. Hồ Chí Minh,Silver,Elegant,6
CUST-43259,50,Female,TP. Hồ Chí Minh,Silver,Classic,5
CUST-59031,44,Female,Nha Trang,Silver,Sporty,3
CUST-59753,60,Female,TP. Hồ Chí Minh,New,Elegant,1
CUST-22667,45,Female,Nha Trang,New,Formal,1
CUST-13354,54,Female,Hà Nội,Silver,Classic,7
CUST-31203,51,Female,TP. Hồ Chí Minh,New,Elegant,3
CUST-30644,43,Female,TP. Hồ Chí Minh,New,Sporty,2
CUST-97447,47,Female,TP. Hồ Chí Minh,New,Classic,1
CUST-92144,63,Female,Hà Nội,New,Formal,1
CUST-65119,53,Female,TP. Hồ Chí Minh,Gold,Formal,18
CUST-19661,43,Female,TP. Hồ Chí Minh,New,Elegant,5
CUST-38758,54,Female,TP. Hồ Chí Minh,New,Elegant,1
CUST-78932,50,Male,Nha Trang,Gold,Classic,12
CUST-94189,75,Male,Hà Nội,Gold,Classic,9
CUST-75198,54,Female,TP. Hồ Chí Minh,New,Elegant,3
CUST-75495,48,Female,Hà Nội,Gold,Classic,17
CUST-69139,63,Female,Biên Hòa,New,Formal,0
CUST-31871,40,Female,Nha Trang,Silver,Elegant,7
CUST-35222,52,Female,Vũng Tàu,New,Casual,3
CUST-20661,67,Male,Đà Lạt,New,Classic,2
CUST-70291,51,Female,TP. Hồ Chí Minh,New,Elegant,4
CUST-69731,40,Female,Hải Phòng,Silver,Elegant,4
CUST-19738,48,Female,TP. Hồ Chí Minh,New,Elegant,2
CUST-38314,63,Female,Đà Lạt,New,Casual,4
CUST-59692,55,Male,TP. Hồ Chí Minh,Silver,Elegant,7
CUST-37103,45,Female,TP. Hồ Chí Minh,New,Formal,3
CUST-22579,46,Female,Đà Lạt,Gold,Formal,13
CUST-58688,47,Male,Huế,New,Elegant,1
CUST-90382,54,Female,Biên Hòa,New,Formal,3
CUST-10889,62,Female,Hà Nội,New,Sporty,2
CUST-84116,60,Female,TP. Hồ Chí Minh,New,Elegant,4
CUST-42621,55,Female,TP. Hồ Chí Minh,New,Sporty,1
CUST-11938,41,Female,TP. Hồ Chí Minh,Silver,Elegant,2
CUST-35525,41,Female,TP. Hồ Chí Minh,Silver,Casual,5
CUST-49371,56,Female,TP. Hồ Chí Minh,New,Elegant,0
CUST-86227,41,Male,Nha Trang,New,Formal,3
CUST-56706,50,Female,TP. Hồ Chí Minh,Silver,Formal,5
CUST-58889,54,Male,Hải Phòng,New,Sporty,4
CUST-39743,42,Male,Huế,Silver,Sporty,7
CUST-95560,43,Female,Đà Nẵng,Gold,Elegant,11
CUST-33949,51,Female,TP. Hồ Chí Minh,New,Casual,1
CUST-82448,56,Female,Hà Nội,Silver,Elegant,2
CUST-52476,60,Female,Hà Nội,Gold,Elegant,12
CUST-58645,56,Female,Cần Thơ,Silver,Elegant,4
CUST-61290,52,Female,TP. Hồ Chí Minh,Gold,Formal,13
CUST-24445,46,Female,Hà Nội,New,Casual,3
CUST-94136,43,Female,Vũng Tàu,Silver,Elegant,4
CUST-49579,47,Female,Hải Phòng,New,Sporty,0
CUST-54024,55,Female,Huế,New,Formal,3
CUST-70211,54,Female,TP. Hồ Chí Minh,Gold,Classic,17
CUST-53662,40,Female,Biên Hòa,New,Classic,0
CUST-34748,45,Male,Hà Nội,Gold,Casual,13
CUST-17422,61,Male,Hà Nội,Silver,Casual,4
CUST-15827,52,Female,Đà Lạt,Gold,Classic,10
